Sigla Empresa,Nombre,Fecha,Año,Número de Mes,Origen,Nombre,Ciudad Origen,Pais Origen,Destino,Nombre,Ciudad Destino,Pais Destino,Tráfico (N/I),Tipo Vuelo,Pasajeros,Carga + Correo (Kg)
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,AXM,EL EDEN,ARMENIA,COLOMBIA,N,R,40.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,7536.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,CZU,COROZAL - LAS BRUJAS,COROZAL,COLOMBIA,N,R,8.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,N,R,40.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,EYP,EL YOPAL,EL YOPAL,COLOMBIA,N,R,19.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,FLA,GUSTAVO ARTUNDUAGA PAREDES,FLORENCIA,COLOMBIA,N,R,1.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,IBE,PERALES,IBAGUE,COLOMBIA,N,R,1.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,N,R,1.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,R,85.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,2864.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,CZU,COROZAL - LAS BRUJAS,COROZAL,COLOMBIA,N,R,5.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,N,R,4.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,EYP,EL YOPAL,EL YOPAL,COLOMBIA,N,R,5.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,IBE,PERALES,IBAGUE,COLOMBIA,N,R,2.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,N,R,1.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,AXM,EL EDEN,ARMENIA,COLOMBIA,N,R,26.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,1932.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,N,R,9.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,EYP,EL YOPAL,EL YOPAL,COLOMBIA,N,R,18.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,IBE,PERALES,IBAGUE,COLOMBIA,N,R,8.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,NVA,NEIVA - BENITO SALAS,NEIVA,COLOMBIA,N,R,49.00,0.00
AVR,AVIANCA EXPRESS,7/1/2022 0:00,2022,7,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,N,R,1.00,0.00
CKS,KHI,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,C,0.00,98347.00
CKS,KHI,7/1/2022 0:00,2022,7,SCL,ARTURO MERINO BENITEZ INTL,SANTIAGO,CHILE,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,C,0.00,0.00
CMP,COPA,7/1/2022 0:00,2022,7,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,900.00,0.00
CMP,COPA,7/1/2022 0:00,2022,7,AXM,EL EDEN,ARMENIA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,1396.00,0.00
CMP,COPA,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,5062.00,33265.00
CMP,COPA,7/1/2022 0:00,2022,7,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,921.00,5745.00
CMP,COPA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,27670.00,211430.00
CMP,COPA,7/1/2022 0:00,2022,7,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,16179.00,81115.00
CMP,COPA,7/1/2022 0:00,2022,7,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,9932.00,16130.00
CMP,COPA,7/1/2022 0:00,2022,7,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,1968.00,0.00
CMP,COPA,7/1/2022 0:00,2022,7,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,21500.00,136762.00
CMP,COPA,7/1/2022 0:00,2022,7,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,2753.00,7171.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,I,R,841.00,0.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,AXM,EL EDEN,ARMENIA,COLOMBIA,I,R,1395.00,0.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,5440.00,2630.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,870.00,40.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,29410.00,30142.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,R,15843.00,9372.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,R,10885.00,23436.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,I,R,1736.00,0.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,22413.00,19574.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,I,A,105.00,0.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,I,R,2697.00,60.00
CMP,COPA,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,I,R,1384.00,0.00
CMP,COPA,7/1/2022 0:00,2022,7,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,1335.00,0.00
DAE,DHL AERO EXPRESO,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,C,0.00,423857.00
DAE,DHL AERO EXPRESO,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,C,0.00,17277.00
DAE,DHL AERO EXPRESO,7/1/2022 0:00,2022,7,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,C,0.00,352832.00
DAE,DHL AERO EXPRESO,7/1/2022 0:00,2022,7,PTY,TOCUMEN INTL,PANAMA,PANAMA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,C,0.00,484.00
DAL,DELTA,7/1/2022 0:00,2022,7,ABE,"BUENOS AIRES/AEROPARQUE, JORGE",BUENOS AIRES,ARGENTINA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,ABQ,ALBUQUERQUE INTL SUNPORT,NUEVO MEXICO,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,6.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,ABY,ALBANY,GEORGIA,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,4.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,AEX,ALEXANDRIA INTERNATIONAL AIRPORT,ALEXANDRIA,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,AGP,MALAGA,MALAGA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,AGS,AUGUSTA,GEORGIA,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,ALB,ALBANY COUNTRY,NEW YORK,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,161.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,ATL,HARTSFIELD JACKSON ATLANTA INTL,ATLANTA,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2855.00,19680.00
DAL,DELTA,7/1/2022 0:00,2022,7,AUS,AUSTIN/ROBERT/MUELLER MUNICIPA,TEXAS,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,26.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,AVL,ASHEVILLE REGIONAL,NORTE DE CAROLINA,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,10.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,AZO,BATTLE CREEK INT,MICHIGAN,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BCN,BARCELONA,BARCELONA,ESPANA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,3.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BDL,BRADLEY INTL,CONNECTICUT,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,6.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BGR,BANGOR INTL,MAINE,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,3.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BHM,BIRMINGHAM INTL,ALABAMA,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,24.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BMI,NORMAL,ILLINOIS,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BNE,BANCO DE REPUBLICA - CALI,CALI,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ABE,"BUENOS AIRES/AEROPARQUE, JORGE",BUENOS AIRES,ARGENTINA,I,R,2.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ABQ,ALBUQUERQUE INTL SUNPORT,NUEVO MEXICO,ESTADOS UNIDOS,I,R,5.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ABY,ALBANY,GEORGIA,ESTADOS UNIDOS,I,R,3.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AEX,ALEXANDRIA INTERNATIONAL AIRPORT,ALEXANDRIA,ESTADOS UNIDOS,I,R,2.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AGP,MALAGA,MALAGA,ESPANA,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AGS,AUGUSTA,GEORGIA,ESTADOS UNIDOS,I,R,8.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ALB,ALBANY COUNTRY,NEW YORK,ESTADOS UNIDOS,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,R,43.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,ATL,HARTSFIELD JACKSON ATLANTA INTL,ATLANTA,ESTADOS UNIDOS,I,R,2742.00,107096.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AUS,AUSTIN/ROBERT/MUELLER MUNICIPA,TEXAS,ESTADOS UNIDOS,I,R,19.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AVL,ASHEVILLE REGIONAL,NORTE DE CAROLINA,ESTADOS UNIDOS,I,R,20.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,AZO,BATTLE CREEK INT,MICHIGAN,ESTADOS UNIDOS,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,N,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BCN,BARCELONA,BARCELONA,ESPANA,I,R,51.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BDL,BRADLEY INTL,CONNECTICUT,ESTADOS UNIDOS,I,R,14.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,N,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BGR,BANGOR INTL,MAINE,ESTADOS UNIDOS,I,R,3.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BHM,BIRMINGHAM INTL,ALABAMA,ESTADOS UNIDOS,I,R,31.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BMI,NORMAL,ILLINOIS,ESTADOS UNIDOS,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BNE,BANCO DE REPUBLICA - CALI,CALI,COLOMBIA,N,R,6.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BOI,GOWEN FLD,IDAHO,ESTADOS UNIDOS,I,R,6.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BOM,MUMBAI,MUMBAI,INDIA,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,I,R,147.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BQK,GLYNCO JETPORT,GEORGIA,ESTADOS UNIDOS,I,R,46.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BRU,BRUXELLES,BRUSELAS,BELGICA,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BSL,EUROAIRPORT,BASEL,SUIZA,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BTV,BURLINGTON INTL,VERMONT,ESTADOS UNIDOS,I,R,7.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BUF,GREATER BUFFALO,NEW YORK,ESTADOS UNIDOS,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BWI,BALTIMORE WASHINGTON INTERNAL,MARYLAND,ESTADOS UNIDOS,I,R,59.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,BZN,GALLATIN,"BOZE,AM",ESTADOS UNIDOS,I,R,36.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CAE,METROPOLITAN,CAROLINA DEL SUR,ESTADOS UNIDOS,I,R,21.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CAK,AKRON- CANTON,OHIO,ESTADOS UNIDOS,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CAN,CANARIAS,NUNCHIA,COLOMBIA,N,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CBR,CARMEN DE BOLIVAR,CARMEN DE BOLIVAR,COLOMBIA,N,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,I,R,18.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CHA,CHICORAL ESTRA,EL ESPINAL,COLOMBIA,N,R,5.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CHO,CHICAMOCHA,VILLAVICENCIO,COLOMBIA,N,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CHS,CHARLESTON AFB INTL,CHARLESTON,ESTADOS UNIDOS,I,R,27.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CID,CHIPPEWA CO INTL,SAUL STE,ESTADOS UNIDOS,I,R,11.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CLE,CLEVELAND HOPKINS,OHIO,ESTADOS UNIDOS,I,R,13.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,R,19.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CLT,CHARLOTTE DOUGLAS INTL,NORTE DE CAROLINA,ESTADOS UNIDOS,I,R,132.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CMH,PORT COLUMBUS INTERNATIONAL,OHIO,ESTADOS UNIDOS,I,R,37.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,COS,COLORADO SPRINGS MUNICIPAL,COLORADO,ESTADOS UNIDOS,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CRW,YEAGER,CHARLESTON,ESTADOS UNIDOS,I,R,3.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,N,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,N,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CUN,CANCUN INTL,CANCUN,MEXICO,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CVG,COVINGTON - CINCINNATI,CINCINATTI,ESTADOS UNIDOS,I,R,43.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,CZM,COZUMEL INTL,COZUMEL,MEXICO,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DAB,ARROYO BARRIL,SAMANA,REPUBLICA DOMINICANA,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DAL,FORT WORTH,DALLAS,ESTADOS UNIDOS,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DAY,JAMES COX,DAYTON,ESTADOS UNIDOS,I,R,12.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DEL,DELICIAS,YOPAL,COLOMBIA,N,R,16.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,I,R,40.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DFW,DALLAS,DALAS,ESTADOS UNIDOS,I,R,8.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DLH,DULUTH INTL,DULUTH,ESTADOS UNIDOS,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DOH,DOHA,QATAR,QATAR,I,R,0.00,0.00
DAL,DELTA,7/1/2022 0:00,2022,7,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,DTW,WAYNE COUNTY,DETROIT,ESTADOS UNIDOS,I,R,72.00,0.00
